"stockid","commonname","region","year","sst","prodbest","TBbest","R","UdivUmsypref","sst.z","prodbest.div","n.obs"
"SPHAKECH","South Pacific hake","South America",1958,12.9113640125652,61375,571754,582348000,1.57949,-0.366812841874991,0.0908921594886759,80
"SPHAKECH","South Pacific hake","South America",1959,12.773612408833,64135,557529,582348000,1.721425,-0.920052428979402,0.0949795299194497,80
"SPHAKECH","South Pacific hake","South America",1960,13.2292642656903,66544,543864,582348000,1.846055,0.909941838391628,0.0985470934584839,80
"SPHAKECH","South Pacific hake","South America",1961,12.9293461040198,68253,531408,582348000,1.8309,-0.294592957807744,0.10107800507667,80
"SPHAKECH","South Pacific hake","South America",1962,12.8504787481112,70818,524561,582348000,2.43484,-0.611340946482455,0.104876593900921,80
"SPHAKECH","South Pacific hake","South America",1963,12.9187472823089,74698,501879,582348000,2.97229,-0.337160068376787,0.110622607405053,80
"SPHAKECH","South Pacific hake","South America",1964,12.7694552100576,76579,474577,582348000,2.258225,-0.936748618872653,0.113408239209504,80
"SPHAKECH","South Pacific hake","South America",1965,13.0019856569492,78517,478056,582348000,3.52315,-0.00285714362268695,0.116278284098939,80
"SPHAKECH","South Pacific hake","South America",1966,12.6860776117448,81319,450473,582348000,3.48126,-1.2716106953535,0.120427853644964,80
"SPHAKECH","South Pacific hake","South America",1967,12.6717315667772,71980,437392,582348000,3.076455,-1.32922744738701,0.10659743608953,80
"SPHAKECH","South Pacific hake","South America",1968,12.7988948406192,102302,428972,582348000,5.42135,-0.818512833479772,0.151502235438053,80
"SPHAKECH","South Pacific hake","South America",1969,13.0276735340796,80770,400874,582348000,4.031275,0.100310806166411,0.119614822352755,80
"SPHAKECH","South Pacific hake","South America",1970,12.804556391053,101742,395944,582348000,3.95775,-0.795774849024394,0.150672913901375,80
"SPHAKECH","South Pacific hake","South America",1971,12.5099998078086,68278,409386,582348000,2.60602,-1.97877641182163,0.101115028359557,80
"SPHAKECH","South Pacific hake","South America",1972,13.0172906685644,117396,411664,706048000,2.37198,0.0586110213729248,0.173855412714177,80
"SPHAKECH","South Pacific hake","South America",1973,12.5831744435995,50345,462160,649291000,1.39993,-1.68489159164795,0.0745574870787354,80
"SPHAKECH","South Pacific hake","South America",1974,12.5168372155565,150458,466005,645475000,1.140275,-1.95131593559613,0.222817963867164,80
"SPHAKECH","South Pacific hake","South America",1975,12.760356667612,60565,572963,588260000,0.68698,-0.973290290471934,0.0896926051231227,80
"SPHAKECH","South Pacific hake","South America",1976,12.8264177118831,120588,601128,707616000,0.527555,-0.707975158988739,0.178582545473246,80
"SPHAKECH","South Pacific hake","South America",1977,13.0407777228468,123875,692116,743389000,0.568635,0.152940000937876,0.183450366707287,80
"SPHAKECH","South Pacific hake","South America",1978,13.2051937628117,-16342,779391,743907000,0.4891795,0.813269605813911,-0.0242013795578646,80
"SPHAKECH","South Pacific hake","South America",1979,13.5018234512177,17822,728949,778751000,0.4571665,2.00459719758325,0.0263931579048013,80
"SPHAKECH","South Pacific hake","South America",1980,13.4537461934775,46705,714971,681185000,0.614345,1.81150875795238,0.0691668970903235,80
"SPHAKECH","South Pacific hake","South America",1981,13.4192914757439,164472,721776,775779000,0.63127,1.67313132134704,0.24357173532255,80
"SPHAKECH","South Pacific hake","South America",1982,13.2141411045227,86908,843448,751109000,0.4235415,0.84920402327085,0.128704778767281,80
"SPHAKECH","South Pacific hake","South America",1983,13.2715810279568,129613,894056,815029000,0.408607,1.07989490935135,0.191947950595613,80
"SPHAKECH","South Pacific hake","South America",1984,12.9305343526004,120941,989669,844635000,0.469797,-0.289820700089519,0.179105314227616,80
"SPHAKECH","South Pacific hake","South America",1985,13.097480753836,38860,1065310,917842000,0.38063,0.380671371042436,0.0575489909202435,80
"SPHAKECH","South Pacific hake","South America",1986,12.9544196503313,94930,1065970,887823000,0.4088185,-0.193892290572063,0.140584809780204,80
"SPHAKECH","South Pacific hake","South America",1987,13.2584181416877,6540,1119300,913750000,0.3943895,1.02702997299259,0.00968529080335544,80
"SPHAKECH","South Pacific hake","South America",1988,12.9469095057862,21390,1083040,881918000,0.601535,-0.224054620117806,0.0316771208384974,80
"SPHAKECH","South Pacific hake","South America",1989,13.0279987822973,14893,1038230,895020000,0.581505,0.101617071827143,0.0220555100817084,80
"SPHAKECH","South Pacific hake","South America",1990,12.8343895712159,69823,989723,673307000,0.65503,-0.675958485162518,0.103403067242001,80
"SPHAKECH","South Pacific hake","South America",1991,12.8501518704782,318444,991146,597672000,0.848795,-0.612653756219801,0.471593691832373,80
"SPHAKECH","South Pacific hake","South America",1992,13.0277915007563,264020,1227190,582859000,0.880775,0.100784585300307,0.390995485917722,80
"SPHAKECH","South Pacific hake","South America",1993,13.2384730385434,105250,1411710,690873000,1.234215,0.946926218630799,0.155868020956141,80
"SPHAKECH","South Pacific hake","South America",1994,13.228392510166,180740,1410560,995368000,1.10255,0.906440683753473,0.267663525963068,80
"SPHAKECH","South Pacific hake","South America",1995,13.2161588830576,114990,1479500,1910610000,1.002575,0.857307848803705,0.170292291969089,80
"SPHAKECH","South Pacific hake","South America",1996,13.205004685061,-26430,1475590,1934620000,0.8199,0.812510229560617,-0.0391410146686062,80
"SPHAKECH","South Pacific hake","South America",1997,13.6315877127382,-38630,1332660,1233810000,0.8972,2.5257579283438,-0.057208376717679,80
"SPHAKECH","South Pacific hake","South America",1998,13.4890708905614,61380,1172530,982960000,1.064135,1.95338021570527,0.0908995641452534,80
"SPHAKECH","South Pacific hake","South America",1999,13.0262055350502,45390,1099610,916920000,1.204755,0.0944150114541142,0.067219472410444,80
"SPHAKECH","South Pacific hake","South America",2000,13.0662514186999,-14736,1007900,730726000,1.419495,0.255247753399264,-0.0218230038651752,80
"SPHAKECH","South Pacific hake","South America",2001,13.1294414036188,-114612,845564,600116000,1.8091,0.509032103043784,-0.169732499931831,80
"SPHAKECH","South Pacific hake","South America",2002,13.1127321096749,20613,586952,804695000,2.972085,0.441924043087535,0.0305264372063556,80
"SPHAKECH","South Pacific hake","South America",2003,13.1638936362745,-2342,438365,607133000,4.930995,0.647399559050459,-0.00346834114089579,80
"SPHAKECH","South Pacific hake","South America",2004,13.1427393019421,98732,273223,404238000,3.07292,0.562439276379068,0.146215310641726,80
"SPHAKECH","South Pacific hake","South America",2005,13.1002200907639,35531,270655,252736000,2.210265,0.3916731277543,0.0526189705709514,80
